Energy Usage Information,,
,,
,,
Meter Reading Information,,
Type of readings: Electricity,,
,,
Summary of Electric Power Usage Information*,,
"Your download will contain interval usage data that is currently available for your selected Service Account. Based on how our systems process and categorize usage data, your download may contain usage data of the following types: actual, estimated, validated or missing. ",,
,,
Detailed Usage,,
Start date: 2019-09-30 23:00:00  for 123 days,,
,,
Data for period starting: 2019-10-01 00:00:00  for 24 hours,,
Energy consumption time period,Usage(Real energy in kilowatt-hours),Reading quality
Energy consumption time period,Usage(Real energy in kilowatt-hours),Reading quality
2019-11-01 00:00:00 to 2019-11-01 01:00:00,1.41,
2019-11-01 01:00:00 to 2019-11-01 02:00:00,1.35,
2019-11-01 02:00:00 to 2019-11-01 03:00:00,1.29,
2019-11-01 03:00:00 to 2019-11-01 04:00:00,2.24,
2019-11-01 04:00:00 to 2019-11-01 05:00:00,1.38,
2019-11-01 05:00:00 to 2019-11-01 06:00:00,1.34,
2019-11-01 06:00:00 to 2019-11-01 07:00:00,1.24,
2019-11-01 07:00:00 to 2019-11-01 08:00:00,2.54,
2019-11-01 08:00:00 to 2019-11-01 09:00:00,2.27,
2019-11-01 09:00:00 to 2019-11-01 10:00:00,2.09,
2019-11-01 10:00:00 to 2019-11-01 11:00:00,1.27,
2019-11-01 11:00:00 to 2019-11-01 12:00:00,1.08,
2019-11-01 12:00:00 to 2019-11-01 13:00:00,1.16,
2019-11-01 13:00:00 to 2019-11-01 14:00:00,3.65,
2019-11-01 14:00:00 to 2019-11-01 15:00:00,1.83,
2019-11-01 15:00:00 to 2019-11-01 16:00:00,1.09,
2019-11-01 16:00:00 to 2019-11-01 17:00:00,1.06,
2019-11-01 17:00:00 to 2019-11-01 18:00:00,1.09,
2019-11-01 18:00:00 to 2019-11-01 19:00:00,1.45,
2019-11-01 19:00:00 to 2019-11-01 20:00:00,2.82,
2019-11-01 20:00:00 to 2019-11-01 21:00:00,2.47,
2019-11-01 21:00:00 to 2019-11-01 22:00:00,2.3,
2019-11-01 22:00:00 to 2019-11-01 23:00:00,2.64,
2019-11-01 23:00:00 to 2019-11-02 00:00:00,1.57,
,,
Data for period starting: 2019-11-02 00:00:00  for 24 hours,,
Energy consumption time period,Usage(Real energy in kilowatt-hours),Reading quality
2019-11-02 00:00:00 to 2019-11-02 01:00:00,1.41,
2019-11-02 01:00:00 to 2019-11-02 02:00:00,1.25,
2019-11-02 02:00:00 to 2019-11-02 03:00:00,1.71,
2019-11-02 03:00:00 to 2019-11-02 04:00:00,1.42,
2019-11-02 04:00:00 to 2019-11-02 05:00:00,1.2,
2019-11-02 05:00:00 to 2019-11-02 06:00:00,1.25,
2019-11-02 06:00:00 to 2019-11-02 07:00:00,1.18,
2019-11-02 07:00:00 to 2019-11-02 08:00:00,2.86,
2019-11-02 08:00:00 to 2019-11-02 09:00:00,1.92,
2019-11-02 09:00:00 to 2019-11-02 10:00:00,1.35,
2019-11-02 10:00:00 to 2019-11-02 11:00:00,1.32,
2019-11-02 11:00:00 to 2019-11-02 12:00:00,1.18,
2019-11-02 12:00:00 to 2019-11-02 13:00:00,2.18,
2019-11-02 13:00:00 to 2019-11-02 14:00:00,1.73,
2019-11-02 14:00:00 to 2019-11-02 15:00:00,1.21,
2019-11-02 15:00:00 to 2019-11-02 16:00:00,1.33,
2019-11-02 16:00:00 to 2019-11-02 17:00:00,1.19,
2019-11-02 17:00:00 to 2019-11-02 18:00:00,2.23,
2019-11-02 18:00:00 to 2019-11-02 19:00:00,5.02,
2019-11-02 19:00:00 to 2019-11-02 20:00:00,2.64,
2019-11-02 20:00:00 to 2019-11-02 21:00:00,2.47,
2019-11-02 21:00:00 to 2019-11-02 22:00:00,3.01,
2019-11-02 22:00:00 to 2019-11-02 23:00:00,2.31,
2019-11-02 23:00:00 to 2019-11-03 00:00:00,1.84,
,,
Data for period starting: 2019-11-03 00:00:00  for 24 hours,,
Energy consumption time period,Usage(Real energy in kilowatt-hours),Reading quality
2019-11-03 00:00:00 to 2019-11-03 01:00:00,1.37,
2019-11-03 01:00:00 to 2019-11-03 02:00:00,2.06,
2019-11-03 02:00:00 to 2019-11-03 03:00:00,1.21,
2019-11-03 02:00:00 to 2019-11-03 03:00:00,1.13,
2019-11-03 03:00:00 to 2019-11-03 04:00:00,1.2,
2019-11-03 04:00:00 to 2019-11-03 05:00:00,1.36,
2019-11-03 05:00:00 to 2019-11-03 06:00:00,1.72,
2019-11-03 06:00:00 to 2019-11-03 07:00:00,1.55,
2019-11-03 07:00:00 to 2019-11-03 08:00:00,2.39,
2019-11-03 08:00:00 to 2019-11-03 09:00:00,1.47,
2019-11-03 09:00:00 to 2019-11-03 10:00:00,1.3,
2019-11-03 10:00:00 to 2019-11-03 11:00:00,1.44,
2019-11-03 11:00:00 to 2019-11-03 12:00:00,4.94,
2019-11-03 12:00:00 to 2019-11-03 13:00:00,4.13,
2019-11-03 13:00:00 to 2019-11-03 14:00:00,5.17,
2019-11-03 14:00:00 to 2019-11-03 15:00:00,4.03,
2019-11-03 15:00:00 to 2019-11-03 16:00:00,4.05,
2019-11-03 16:00:00 to 2019-11-03 17:00:00,3.03,
2019-11-03 17:00:00 to 2019-11-03 18:00:00,3.36,
2019-11-03 18:00:00 to 2019-11-03 19:00:00,4.84,
2019-11-03 19:00:00 to 2019-11-03 20:00:00,3.13,
2019-11-03 20:00:00 to 2019-11-03 21:00:00,2.7,
2019-11-03 21:00:00 to 2019-11-03 22:00:00,2.4,
2019-11-03 22:00:00 to 2019-11-03 23:00:00,1.64,
2019-11-03 23:00:00 to 2019-11-04 00:00:00,1.1,
,,
Data for period starting: 2019-11-04 00:00:00  for 24 hours,,
Energy consumption time period,Usage(Real energy in kilowatt-hours),Reading quality
2019-11-04 00:00:00 to 2019-11-04 01:00:00,1.22,
2019-11-04 01:00:00 to 2019-11-04 02:00:00,1.66,
2019-11-04 02:00:00 to 2019-11-04 03:00:00,1.2,
2019-11-04 03:00:00 to 2019-11-04 04:00:00,1.4,
2019-11-04 04:00:00 to 2019-11-04 05:00:00,1.23,
2019-11-04 05:00:00 to 2019-11-04 06:00:00,1.86,
2019-11-04 06:00:00 to 2019-11-04 07:00:00,2.33,
2019-11-04 07:00:00 to 2019-11-04 08:00:00,1.8,
2019-11-04 08:00:00 to 2019-11-04 09:00:00,1.88,
2019-11-04 09:00:00 to 2019-11-04 10:00:00,1.85,
2019-11-04 10:00:00 to 2019-11-04 11:00:00,2.02,
2019-11-04 11:00:00 to 2019-11-04 12:00:00,1.6,
2019-11-04 12:00:00 to 2019-11-04 13:00:00,1.76,
2019-11-04 13:00:00 to 2019-11-04 14:00:00,2.69,
2019-11-04 14:00:00 to 2019-11-04 15:00:00,1.28,
2019-11-04 15:00:00 to 2019-11-04 16:00:00,1.34,
2019-11-04 16:00:00 to 2019-11-04 17:00:00,1.26,
2019-11-04 17:00:00 to 2019-11-04 18:00:00,2.69,
2019-11-04 18:00:00 to 2019-11-04 19:00:00,3.05,
2019-11-04 19:00:00 to 2019-11-04 20:00:00,3.04,
2019-11-04 20:00:00 to 2019-11-04 21:00:00,2.23,
2019-11-04 21:00:00 to 2019-11-04 22:00:00,2.1,
2019-11-04 22:00:00 to 2019-11-04 23:00:00,1.51,
2019-11-04 23:00:00 to 2019-11-05 00:00:00,1.2,
,,
Data for period starting: 2019-11-05 00:00:00  for 24 hours,,
Energy consumption time period,Usage(Real energy in kilowatt-hours),Reading quality
2019-11-05 00:00:00 to 2019-11-05 01:00:00,1.88,
2019-11-05 01:00:00 to 2019-11-05 02:00:00,1.21,
2019-11-05 02:00:00 to 2019-11-05 03:00:00,1.19,
2019-11-05 03:00:00 to 2019-11-05 04:00:00,1.26,
2019-11-05 04:00:00 to 2019-11-05 05:00:00,1.29,
2019-11-05 05:00:00 to 2019-11-05 06:00:00,1.94,
2019-11-05 06:00:00 to 2019-11-05 07:00:00,1.27,
2019-11-05 07:00:00 to 2019-11-05 08:00:00,1.19,
2019-11-05 08:00:00 to 2019-11-05 09:00:00,1.24,
2019-11-05 09:00:00 to 2019-11-05 10:00:00,1.47,
2019-11-05 10:00:00 to 2019-11-05 11:00:00,1.85,
2019-11-05 11:00:00 to 2019-11-05 12:00:00,1.79,
2019-11-05 12:00:00 to 2019-11-05 13:00:00,1.44,
2019-11-05 13:00:00 to 2019-11-05 14:00:00,1.51,
2019-11-05 14:00:00 to 2019-11-05 15:00:00,1.42,
2019-11-05 15:00:00 to 2019-11-05 16:00:00,1.25,
2019-11-05 16:00:00 to 2019-11-05 17:00:00,2.43,
2019-11-05 17:00:00 to 2019-11-05 18:00:00,2.58,
2019-11-05 18:00:00 to 2019-11-05 19:00:00,3.27,
2019-11-05 19:00:00 to 2019-11-05 20:00:00,3.26,
2019-11-05 20:00:00 to 2019-11-05 21:00:00,2.39,
2019-11-05 21:00:00 to 2019-11-05 22:00:00,2.34,
2019-11-05 22:00:00 to 2019-11-05 23:00:00,1.45,
2019-11-05 23:00:00 to 2019-11-06 00:00:00,1.33,
,,
Data for period starting: 2019-11-06 00:00:00  for 24 hours,,
Energy consumption time period,Usage(Real energy in kilowatt-hours),Reading quality
2019-11-06 00:00:00 to 2019-11-06 01:00:00,1.3,
2019-11-06 01:00:00 to 2019-11-06 02:00:00,2.22,
2019-11-06 02:00:00 to 2019-11-06 03:00:00,1.39,
2019-11-06 03:00:00 to 2019-11-06 04:00:00,1.36,
2019-11-06 04:00:00 to 2019-11-06 05:00:00,1.3,
2019-11-06 05:00:00 to 2019-11-06 06:00:00,1.23,
2019-11-06 06:00:00 to 2019-11-06 07:00:00,2.12,
2019-11-06 07:00:00 to 2019-11-06 08:00:00,1.26,
2019-11-06 08:00:00 to 2019-11-06 09:00:00,1.99,
2019-11-06 09:00:00 to 2019-11-06 10:00:00,1.29,
2019-11-06 10:00:00 to 2019-11-06 11:00:00,3.11,
2019-11-06 11:00:00 to 2019-11-06 12:00:00,2.78,
2019-11-06 12:00:00 to 2019-11-06 13:00:00,1.32,
2019-11-06 13:00:00 to 2019-11-06 14:00:00,1.21,
2019-11-06 14:00:00 to 2019-11-06 15:00:00,1.09,
2019-11-06 15:00:00 to 2019-11-06 16:00:00,1.3,
2019-11-06 16:00:00 to 2019-11-06 17:00:00,1.4,
2019-11-06 17:00:00 to 2019-11-06 18:00:00,1.64,
2019-11-06 18:00:00 to 2019-11-06 19:00:00,3.01,
2019-11-06 19:00:00 to 2019-11-06 20:00:00,2.47,
2019-11-06 20:00:00 to 2019-11-06 21:00:00,2.56,
2019-11-06 21:00:00 to 2019-11-06 22:00:00,2.47,
2019-11-06 22:00:00 to 2019-11-06 23:00:00,4.75,
2019-11-06 23:00:00 to 2019-11-07 00:00:00,1.8,
,,
Data for period starting: 2019-11-07 00:00:00  for 24 hours,,
Energy consumption time period,Usage(Real energy in kilowatt-hours),Reading quality
2019-11-07 00:00:00 to 2019-11-07 01:00:00,1.41,
2019-11-07 01:00:00 to 2019-11-07 02:00:00,1.33,
2019-11-07 02:00:00 to 2019-11-07 03:00:00,1.29,
2019-11-07 03:00:00 to 2019-11-07 04:00:00,1.91,
2019-11-07 04:00:00 to 2019-11-07 05:00:00,1.28,
2019-11-07 05:00:00 to 2019-11-07 06:00:00,1.21,
2019-11-07 06:00:00 to 2019-11-07 07:00:00,1.59,
2019-11-07 07:00:00 to 2019-11-07 08:00:00,2.01,
2019-11-07 08:00:00 to 2019-11-07 09:00:00,1.44,
2019-11-07 09:00:00 to 2019-11-07 10:00:00,1.76,
2019-11-07 10:00:00 to 2019-11-07 11:00:00,4.05,
2019-11-07 11:00:00 to 2019-11-07 12:00:00,1.61,
2019-11-07 12:00:00 to 2019-11-07 13:00:00,2.13,
2019-11-07 13:00:00 to 2019-11-07 14:00:00,1.85,
2019-11-07 14:00:00 to 2019-11-07 15:00:00,1.67,
2019-11-07 15:00:00 to 2019-11-07 16:00:00,1.29,
2019-11-07 16:00:00 to 2019-11-07 17:00:00,1.16,
2019-11-07 17:00:00 to 2019-11-07 18:00:00,2.8,
2019-11-07 18:00:00 to 2019-11-07 19:00:00,2.65,
2019-11-07 19:00:00 to 2019-11-07 20:00:00,1.94,
2019-11-07 20:00:00 to 2019-11-07 21:00:00,3.84,
2019-11-07 21:00:00 to 2019-11-07 22:00:00,3.48,
2019-11-07 22:00:00 to 2019-11-07 23:00:00,2.34,
2019-11-07 23:00:00 to 2019-11-08 00:00:00,2.38,
,,
Data for period starting: 2019-11-08 00:00:00  for 24 hours,,
Energy consumption time period,Usage(Real energy in kilowatt-hours),Reading quality
2019-11-08 00:00:00 to 2019-11-08 01:00:00,1.21,
2019-11-08 01:00:00 to 2019-11-08 02:00:00,1.18,
2019-11-08 02:00:00 to 2019-11-08 03:00:00,1.52,
2019-11-08 03:00:00 to 2019-11-08 04:00:00,1.19,
2019-11-08 04:00:00 to 2019-11-08 05:00:00,1.53,
2019-11-08 05:00:00 to 2019-11-08 06:00:00,1.76,
2019-11-08 06:00:00 to 2019-11-08 07:00:00,1.44,
2019-11-08 07:00:00 to 2019-11-08 08:00:00,2.82,
2019-11-08 08:00:00 to 2019-11-08 09:00:00,3.84,
2019-11-08 09:00:00 to 2019-11-08 10:00:00,1.46,
2019-11-08 10:00:00 to 2019-11-08 11:00:00,3.36,
2019-11-08 11:00:00 to 2019-11-08 12:00:00,1.65,
2019-11-08 12:00:00 to 2019-11-08 13:00:00,2.89,
2019-11-08 13:00:00 to 2019-11-08 14:00:00,2.37,
2019-11-08 14:00:00 to 2019-11-08 15:00:00,1.42,
2019-11-08 15:00:00 to 2019-11-08 16:00:00,0.99,
2019-11-08 16:00:00 to 2019-11-08 17:00:00,0.98,
2019-11-08 17:00:00 to 2019-11-08 18:00:00,1.27,
2019-11-08 18:00:00 to 2019-11-08 19:00:00,1.78,
2019-11-08 19:00:00 to 2019-11-08 20:00:00,2.13,
2019-11-08 20:00:00 to 2019-11-08 21:00:00,2.97,
2019-11-08 21:00:00 to 2019-11-08 22:00:00,2.15,
2019-11-08 22:00:00 to 2019-11-08 23:00:00,1.38,
2019-11-08 23:00:00 to 2019-11-09 00:00:00,1.13,
,,
Data for period starting: 2019-11-09 00:00:00  for 24 hours,,
Energy consumption time period,Usage(Real energy in kilowatt-hours),Reading quality
2019-11-09 00:00:00 to 2019-11-09 01:00:00,1.18,
2019-11-09 01:00:00 to 2019-11-09 02:00:00,1.16,
2019-11-09 02:00:00 to 2019-11-09 03:00:00,2.03,
2019-11-09 03:00:00 to 2019-11-09 04:00:00,1.18,
2019-11-09 04:00:00 to 2019-11-09 05:00:00,1.18,
2019-11-09 05:00:00 to 2019-11-09 06:00:00,1.11,
2019-11-09 06:00:00 to 2019-11-09 07:00:00,1.16,
2019-11-09 07:00:00 to 2019-11-09 08:00:00,1.18,
2019-11-09 08:00:00 to 2019-11-09 09:00:00,1.03,
2019-11-09 09:00:00 to 2019-11-09 10:00:00,0.96,
2019-11-09 10:00:00 to 2019-11-09 11:00:00,1.2,
2019-11-09 11:00:00 to 2019-11-09 12:00:00,1.43,
2019-11-09 12:00:00 to 2019-11-09 13:00:00,1.31,
2019-11-09 13:00:00 to 2019-11-09 14:00:00,4.77,
2019-11-09 14:00:00 to 2019-11-09 15:00:00,1.52,
2019-11-09 15:00:00 to 2019-11-09 16:00:00,1.53,
2019-11-09 16:00:00 to 2019-11-09 17:00:00,1.02,
2019-11-09 17:00:00 to 2019-11-09 18:00:00,1.38,
2019-11-09 18:00:00 to 2019-11-09 19:00:00,2.04,
2019-11-09 19:00:00 to 2019-11-09 20:00:00,3,
2019-11-09 20:00:00 to 2019-11-09 21:00:00,2.04,
2019-11-09 21:00:00 to 2019-11-09 22:00:00,1.59,
2019-11-09 22:00:00 to 2019-11-09 23:00:00,1.33,
2019-11-09 23:00:00 to 2019-11-10 00:00:00,1.57,
,,
Data for period starting: 2019-11-10 00:00:00  for 24 hours,,
Energy consumption time period,Usage(Real energy in kilowatt-hours),Reading quality
2019-11-10 00:00:00 to 2019-11-10 01:00:00,1.14,
2019-11-10 01:00:00 to 2019-11-10 02:00:00,1.07,
2019-11-10 02:00:00 to 2019-11-10 03:00:00,1.11,
2019-11-10 03:00:00 to 2019-11-10 04:00:00,1.18,
2019-11-10 04:00:00 to 2019-11-10 05:00:00,1.4,
2019-11-10 05:00:00 to 2019-11-10 06:00:00,1.59,
2019-11-10 06:00:00 to 2019-11-10 07:00:00,1.14,
2019-11-10 07:00:00 to 2019-11-10 08:00:00,0.99,
2019-11-10 08:00:00 to 2019-11-10 09:00:00,1.15,
2019-11-10 09:00:00 to 2019-11-10 10:00:00,1.01,
2019-11-10 10:00:00 to 2019-11-10 11:00:00,1.02,
2019-11-10 11:00:00 to 2019-11-10 12:00:00,2.32,
2019-11-10 12:00:00 to 2019-11-10 13:00:00,1.51,
2019-11-10 13:00:00 to 2019-11-10 14:00:00,1.64,
2019-11-10 14:00:00 to 2019-11-10 15:00:00,1.55,
2019-11-10 15:00:00 to 2019-11-10 16:00:00,1.62,
2019-11-10 16:00:00 to 2019-11-10 17:00:00,1.37,
2019-11-10 17:00:00 to 2019-11-10 18:00:00,2.41,
2019-11-10 18:00:00 to 2019-11-10 19:00:00,2.13,
2019-11-10 19:00:00 to 2019-11-10 20:00:00,2.52,
2019-11-10 20:00:00 to 2019-11-10 21:00:00,2.4,
2019-11-10 21:00:00 to 2019-11-10 22:00:00,3.15,
2019-11-10 22:00:00 to 2019-11-10 23:00:00,1.97,
2019-11-10 23:00:00 to 2019-11-11 00:00:00,1.54,
,,
Data for period starting: 2019-11-11 00:00:00  for 24 hours,,
Energy consumption time period,Usage(Real energy in kilowatt-hours),Reading quality
2019-11-11 00:00:00 to 2019-11-11 01:00:00,1.19,
2019-11-11 01:00:00 to 2019-11-11 02:00:00,1.13,
2019-11-11 02:00:00 to 2019-11-11 03:00:00,2,
2019-11-11 03:00:00 to 2019-11-11 04:00:00,1.25,
2019-11-11 04:00:00 to 2019-11-11 05:00:00,1.27,
2019-11-11 05:00:00 to 2019-11-11 06:00:00,1.19,
2019-11-11 06:00:00 to 2019-11-11 07:00:00,1.76,
2019-11-11 07:00:00 to 2019-11-11 08:00:00,1.86,
2019-11-11 08:00:00 to 2019-11-11 09:00:00,1.74,
2019-11-11 09:00:00 to 2019-11-11 10:00:00,1.14,
2019-11-11 10:00:00 to 2019-11-11 11:00:00,0.98,
2019-11-11 11:00:00 to 2019-11-11 12:00:00,1.2,
2019-11-11 12:00:00 to 2019-11-11 13:00:00,1.1,
2019-11-11 13:00:00 to 2019-11-11 14:00:00,0.93,
2019-11-11 14:00:00 to 2019-11-11 15:00:00,0.88,
2019-11-11 15:00:00 to 2019-11-11 16:00:00,1,
2019-11-11 16:00:00 to 2019-11-11 17:00:00,0.99,
2019-11-11 17:00:00 to 2019-11-11 18:00:00,2.34,
2019-11-11 18:00:00 to 2019-11-11 19:00:00,3.37,
2019-11-11 19:00:00 to 2019-11-11 20:00:00,2.53,
2019-11-11 20:00:00 to 2019-11-11 21:00:00,2.24,
2019-11-11 21:00:00 to 2019-11-11 22:00:00,2.2,
2019-11-11 22:00:00 to 2019-11-11 23:00:00,2.65,
2019-11-11 23:00:00 to 2019-11-12 00:00:00,1.39,
,,
Data for period starting: 2019-11-12 00:00:00  for 24 hours,,
Energy consumption time period,Usage(Real energy in kilowatt-hours),Reading quality
2019-11-12 00:00:00 to 2019-11-12 01:00:00,1.3,
2019-11-12 01:00:00 to 2019-11-12 02:00:00,1.24,
2019-11-12 02:00:00 to 2019-11-12 03:00:00,1.25,
2019-11-12 03:00:00 to 2019-11-12 04:00:00,1.96,
2019-11-12 04:00:00 to 2019-11-12 05:00:00,1.25,
2019-11-12 05:00:00 to 2019-11-12 06:00:00,1.28,
2019-11-12 06:00:00 to 2019-11-12 07:00:00,2.17,
2019-11-12 07:00:00 to 2019-11-12 08:00:00,2.91,
2019-11-12 08:00:00 to 2019-11-12 09:00:00,2.34,
2019-11-12 09:00:00 to 2019-11-12 10:00:00,1.6,
2019-11-12 10:00:00 to 2019-11-12 11:00:00,1.43,
2019-11-12 11:00:00 to 2019-11-12 12:00:00,1.62,
2019-11-12 12:00:00 to 2019-11-12 13:00:00,1.34,
2019-11-12 13:00:00 to 2019-11-12 14:00:00,1.46,
2019-11-12 14:00:00 to 2019-11-12 15:00:00,3.6,
2019-11-12 15:00:00 to 2019-11-12 16:00:00,2.9,
2019-11-12 16:00:00 to 2019-11-12 17:00:00,3.35,
2019-11-12 17:00:00 to 2019-11-12 18:00:00,2.26,
2019-11-12 18:00:00 to 2019-11-12 19:00:00,5.23,
2019-11-12 19:00:00 to 2019-11-12 20:00:00,4.12,
2019-11-12 20:00:00 to 2019-11-12 21:00:00,2.55,
2019-11-12 21:00:00 to 2019-11-12 22:00:00,2.78,
2019-11-12 22:00:00 to 2019-11-12 23:00:00,4.64,
2019-11-12 23:00:00 to 2019-11-13 00:00:00,2.84,
,,
Data for period starting: 2019-11-13 00:00:00  for 24 hours,,
Energy consumption time period,Usage(Real energy in kilowatt-hours),Reading quality
2019-11-13 00:00:00 to 2019-11-13 01:00:00,1.34,
2019-11-13 01:00:00 to 2019-11-13 02:00:00,1.29,
2019-11-13 02:00:00 to 2019-11-13 03:00:00,2.19,
2019-11-13 03:00:00 to 2019-11-13 04:00:00,1.29,
2019-11-13 04:00:00 to 2019-11-13 05:00:00,1.24,
2019-11-13 05:00:00 to 2019-11-13 06:00:00,1.3,
2019-11-13 06:00:00 to 2019-11-13 07:00:00,1.25,
2019-11-13 07:00:00 to 2019-11-13 08:00:00,2.3,
2019-11-13 08:00:00 to 2019-11-13 09:00:00,2.63,
2019-11-13 09:00:00 to 2019-11-13 10:00:00,2.47,
2019-11-13 10:00:00 to 2019-11-13 11:00:00,2.2,
2019-11-13 11:00:00 to 2019-11-13 12:00:00,1.29,
2019-11-13 12:00:00 to 2019-11-13 13:00:00,1.68,
2019-11-13 13:00:00 to 2019-11-13 14:00:00,1.82,
2019-11-13 14:00:00 to 2019-11-13 15:00:00,1.07,
2019-11-13 15:00:00 to 2019-11-13 16:00:00,1.07,
2019-11-13 16:00:00 to 2019-11-13 17:00:00,1.6,
2019-11-13 17:00:00 to 2019-11-13 18:00:00,1.81,
2019-11-13 18:00:00 to 2019-11-13 19:00:00,2.33,
2019-11-13 19:00:00 to 2019-11-13 20:00:00,3.11,
2019-11-13 20:00:00 to 2019-11-13 21:00:00,3.98,
2019-11-13 21:00:00 to 2019-11-13 22:00:00,2.24,
2019-11-13 22:00:00 to 2019-11-13 23:00:00,4.22,
2019-11-13 23:00:00 to 2019-11-14 00:00:00,2.58,
,,
Data for period starting: 2019-11-14 00:00:00  for 24 hours,,
Energy consumption time period,Usage(Real energy in kilowatt-hours),Reading quality
2019-11-14 00:00:00 to 2019-11-14 01:00:00,1.92,
2019-11-14 01:00:00 to 2019-11-14 02:00:00,1.28,
2019-11-14 02:00:00 to 2019-11-14 03:00:00,1.19,
2019-11-14 03:00:00 to 2019-11-14 04:00:00,1.2,
2019-11-14 04:00:00 to 2019-11-14 05:00:00,1.18,
2019-11-14 05:00:00 to 2019-11-14 06:00:00,1.21,
2019-11-14 06:00:00 to 2019-11-14 07:00:00,2.13,
2019-11-14 07:00:00 to 2019-11-14 08:00:00,1.72,
2019-11-14 08:00:00 to 2019-11-14 09:00:00,1.18,
2019-11-14 09:00:00 to 2019-11-14 10:00:00,1.23,
2019-11-14 10:00:00 to 2019-11-14 11:00:00,1.22,
2019-11-14 11:00:00 to 2019-11-14 12:00:00,1.93,
2019-11-14 12:00:00 to 2019-11-14 13:00:00,1.76,
2019-11-14 13:00:00 to 2019-11-14 14:00:00,1.29,
2019-11-14 14:00:00 to 2019-11-14 15:00:00,1.07,
2019-11-14 15:00:00 to 2019-11-14 16:00:00,1.12,
2019-11-14 16:00:00 to 2019-11-14 17:00:00,1.47,
2019-11-14 17:00:00 to 2019-11-14 18:00:00,2.33,
2019-11-14 18:00:00 to 2019-11-14 19:00:00,2.86,
2019-11-14 19:00:00 to 2019-11-14 20:00:00,2.29,
2019-11-14 20:00:00 to 2019-11-14 21:00:00,5.9,
2019-11-14 21:00:00 to 2019-11-14 22:00:00,4.11,
2019-11-14 22:00:00 to 2019-11-14 23:00:00,3.54,
2019-11-14 23:00:00 to 2019-11-15 00:00:00,4.08,
,,
Data for period starting: 2019-11-15 00:00:00  for 24 hours,,
Energy consumption time period,Usage(Real energy in kilowatt-hours),Reading quality
2019-11-15 00:00:00 to 2019-11-15 01:00:00,4.36,
2019-11-15 01:00:00 to 2019-11-15 02:00:00,1.64,
2019-11-15 02:00:00 to 2019-11-15 03:00:00,1.22,
2019-11-15 03:00:00 to 2019-11-15 04:00:00,1.41,
2019-11-15 04:00:00 to 2019-11-15 05:00:00,2.07,
2019-11-15 05:00:00 to 2019-11-15 06:00:00,1.27,
2019-11-15 06:00:00 to 2019-11-15 07:00:00,1.33,
2019-11-15 07:00:00 to 2019-11-15 08:00:00,2.21,
2019-11-15 08:00:00 to 2019-11-15 09:00:00,1.69,
2019-11-15 09:00:00 to 2019-11-15 10:00:00,1.32,
2019-11-15 10:00:00 to 2019-11-15 11:00:00,1.38,
2019-11-15 11:00:00 to 2019-11-15 12:00:00,1.99,
2019-11-15 12:00:00 to 2019-11-15 13:00:00,2.12,
2019-11-15 13:00:00 to 2019-11-15 14:00:00,2.45,
2019-11-15 14:00:00 to 2019-11-15 15:00:00,1.1,
2019-11-15 15:00:00 to 2019-11-15 16:00:00,1.07,
2019-11-15 16:00:00 to 2019-11-15 17:00:00,1.42,
2019-11-15 17:00:00 to 2019-11-15 18:00:00,1.54,
2019-11-15 18:00:00 to 2019-11-15 19:00:00,3.27,
2019-11-15 19:00:00 to 2019-11-15 20:00:00,4.41,
2019-11-15 20:00:00 to 2019-11-15 21:00:00,2.55,
2019-11-15 21:00:00 to 2019-11-15 22:00:00,2.14,
2019-11-15 22:00:00 to 2019-11-15 23:00:00,4.92,
2019-11-15 23:00:00 to 2019-11-16 00:00:00,3.93,
,,
Data for period starting: 2019-11-16 00:00:00  for 24 hours,,
Energy consumption time period,Usage(Real energy in kilowatt-hours),Reading quality
2019-11-16 00:00:00 to 2019-11-16 01:00:00,1.38,
2019-11-16 01:00:00 to 2019-11-16 02:00:00,1.27,
2019-11-16 02:00:00 to 2019-11-16 03:00:00,1.18,
2019-11-16 03:00:00 to 2019-11-16 04:00:00,1.23,
2019-11-16 04:00:00 to 2019-11-16 05:00:00,1.24,
2019-11-16 05:00:00 to 2019-11-16 06:00:00,2.11,
2019-11-16 06:00:00 to 2019-11-16 07:00:00,1.3,
2019-11-16 07:00:00 to 2019-11-16 08:00:00,2.4,
2019-11-16 08:00:00 to 2019-11-16 09:00:00,1.42,
2019-11-16 09:00:00 to 2019-11-16 10:00:00,1.11,
2019-11-16 10:00:00 to 2019-11-16 11:00:00,1.1,
2019-11-16 11:00:00 to 2019-11-16 12:00:00,1.31,
2019-11-16 12:00:00 to 2019-11-16 13:00:00,1.52,
2019-11-16 13:00:00 to 2019-11-16 14:00:00,1.93,
2019-11-16 14:00:00 to 2019-11-16 15:00:00,1.38,
2019-11-16 15:00:00 to 2019-11-16 16:00:00,1.31,
2019-11-16 16:00:00 to 2019-11-16 17:00:00,2.77,
2019-11-16 17:00:00 to 2019-11-16 18:00:00,6.65,
2019-11-16 18:00:00 to 2019-11-16 19:00:00,3.15,
2019-11-16 19:00:00 to 2019-11-16 20:00:00,2.55,
2019-11-16 20:00:00 to 2019-11-16 21:00:00,2.88,
2019-11-16 21:00:00 to 2019-11-16 22:00:00,2.72,
2019-11-16 22:00:00 to 2019-11-16 23:00:00,1.96,
2019-11-16 23:00:00 to 2019-11-17 00:00:00,2.34,
,,
Data for period starting: 2019-11-17 00:00:00  for 24 hours,,
